timestamp,elapsed-time,elapsed-seconds,inserts,overall-ips,total-documents,this-interval-ips,this-interval-latency-ms,last-10-intervals-ips,last-10-intervals-latency-ms
2025-09-11T08:32:48.149Z,00:39:01.30,2341.30,1178000,503.14,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:32:58.152Z,00:39:11.30,2351.30,1178000,501.00,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:33:08.154Z,00:39:21.31,2361.31,1178000,498.88,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:33:18.157Z,00:39:31.31,2371.31,1178000,496.77,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:33:28.160Z,00:39:41.31,2381.31,1178000,494.69,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:33:38.164Z,00:39:51.32,2391.32,1178000,492.62,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:33:48.170Z,00:40:01.32,2401.32,1178000,490.56,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:33:58.178Z,00:40:11.33,2411.33,1178000,488.53,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:34:08.184Z,00:40:21.34,2421.34,1178000,486.51,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:34:18.186Z,00:40:31.34,2431.34,1178000,484.51,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:34:28.191Z,00:40:41.34,2441.34,1178000,482.52,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:34:38.197Z,00:40:51.35,2451.35,1178000,480.55,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:34:48.200Z,00:41:01.35,2461.35,1178000,478.60,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:34:58.207Z,00:41:11.36,2471.36,1178000,476.66,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:35:08.212Z,00:41:21.36,2481.36,1178000,474.74,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:35:18.220Z,00:41:31.37,2491.37,1178000,472.83,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:35:28.225Z,00:41:41.38,2501.38,1178000,470.94,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:35:38.228Z,00:41:51.38,2511.38,1178000,469.06,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:35:48.230Z,00:42:01.38,2521.38,1178000,467.20,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:35:58.233Z,00:42:11.39,2531.39,1178000,465.36,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:36:08.235Z,00:42:21.39,2541.39,1178000,463.53,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:36:18.238Z,00:42:31.39,2551.39,1178000,461.71,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:36:28.242Z,00:42:41.39,2561.39,1178000,459.91,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:36:38.249Z,00:42:51.40,2571.40,1178000,458.12,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:36:48.254Z,00:43:01.41,2581.41,1178000,456.34,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:36:58.259Z,00:43:11.41,2591.41,1178000,454.58,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:37:08.264Z,00:43:21.42,2601.42,1178000,452.83,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:37:18.267Z,00:43:31.42,2611.42,1178000,451.10,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:37:28.277Z,00:43:41.43,2621.43,1178000,449.37,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:37:38.284Z,00:43:51.44,2631.44,1178000,447.66,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:37:48.287Z,00:44:01.44,2641.44,1178000,445.97,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:37:58.289Z,00:44:11.44,2651.44,1178000,444.29,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:38:08.294Z,00:44:21.45,2661.45,1178000,442.62,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:38:18.297Z,00:44:31.45,2671.45,1178000,440.96,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:38:28.301Z,00:44:41.45,2681.45,1178000,439.31,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:38:38.302Z,00:44:51.45,2691.45,1178000,437.68,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:38:48.305Z,00:45:01.46,2701.46,1178000,436.06,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:38:58.308Z,00:45:11.46,2711.46,1178000,434.45,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:39:08.314Z,00:45:21.47,2721.47,1178000,432.85,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:39:18.317Z,00:45:31.47,2731.47,1178000,431.27,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:39:28.321Z,00:45:41.47,2741.47,1178000,429.70,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:39:38.327Z,00:45:51.48,2751.48,1178000,428.13,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:39:48.333Z,00:46:01.49,2761.49,1178000,426.58,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:39:58.339Z,00:46:11.49,2771.49,1178000,425.04,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:40:08.346Z,00:46:21.50,2781.50,1178000,423.51,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:40:18.348Z,00:46:31.50,2791.50,1178000,422.00,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:40:28.350Z,00:46:41.50,2801.50,1178000,420.49,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:40:38.354Z,00:46:51.51,2811.51,1178000,418.99,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:40:48.357Z,00:47:01.51,2821.51,1178000,417.51,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:40:58.360Z,00:47:11.51,2831.51,1178000,416.03,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:41:08.362Z,00:47:21.51,2841.51,1178000,414.57,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:41:18.365Z,00:47:31.52,2851.52,1178000,413.11,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:41:28.368Z,00:47:41.52,2861.52,1178000,411.67,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:41:38.375Z,00:47:51.53,2871.53,1178000,410.23,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:41:48.383Z,00:48:01.54,2881.54,1178000,408.81,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:41:58.388Z,00:48:11.54,2891.54,1178000,407.40,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:42:08.395Z,00:48:21.55,2901.55,1178000,405.99,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:42:18.403Z,00:48:31.55,2911.55,1178000,404.59,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:42:28.411Z,00:48:41.56,2921.56,1178000,403.21,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:42:38.414Z,00:48:51.57,2931.57,1178000,401.83,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:42:48.417Z,00:49:01.57,2941.57,1178000,400.47,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:42:58.420Z,00:49:11.57,2951.57,1178000,399.11,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:43:08.424Z,00:49:21.58,2961.58,1178000,397.76,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:43:18.427Z,00:49:31.58,2971.58,1178000,396.42,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:43:28.429Z,00:49:41.58,2981.58,1178000,395.09,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:43:38.435Z,00:49:51.59,2991.59,1178000,393.77,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:43:48.438Z,00:50:01.59,3001.59,1178000,392.46,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:43:58.449Z,00:50:11.60,3011.60,1178000,391.15,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:44:08.457Z,00:50:21.61,3021.61,1178000,389.86,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:44:18.463Z,00:50:31.62,3031.62,1178000,388.57,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:44:28.470Z,00:50:41.62,3041.62,1178000,387.29,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:44:38.480Z,00:50:51.63,3051.63,1178000,386.02,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:44:48.488Z,00:51:01.64,3061.64,1178000,384.76,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:44:58.496Z,00:51:11.65,3071.65,1178000,383.51,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:45:08.502Z,00:51:21.65,3081.65,1178000,382.26,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:45:18.510Z,00:51:31.66,3091.66,1178000,381.02,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:45:28.518Z,00:51:41.67,3101.67,1178000,379.80,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:45:38.522Z,00:51:51.67,3111.67,1178000,378.57,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:45:48.524Z,00:52:01.68,3121.68,1178000,377.36,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:45:58.526Z,00:52:11.68,3131.68,1178000,376.16,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:46:08.529Z,00:52:21.68,3141.68,1178000,374.96,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:46:18.532Z,00:52:31.68,3151.68,1178000,373.77,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:46:28.534Z,00:52:41.69,3161.69,1178000,372.59,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:46:38.537Z,00:52:51.69,3171.69,1178000,371.41,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:46:48.542Z,00:53:01.69,3181.69,1178000,370.24,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:46:58.548Z,00:53:11.70,3191.70,1178000,369.08,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:47:08.554Z,00:53:21.71,3201.71,1178000,367.93,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:47:18.560Z,00:53:31.71,3211.71,1178000,366.78,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:47:28.568Z,00:53:41.72,3221.72,1178000,365.64,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:47:38.576Z,00:53:51.73,3231.73,1178000,364.51,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:47:48.583Z,00:54:01.74,3241.74,1178000,363.39,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:47:58.588Z,00:54:11.74,3251.74,1178000,362.27,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:48:08.590Z,00:54:21.74,3261.74,1178000,361.16,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:48:18.593Z,00:54:31.75,3271.75,1178000,360.05,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:48:28.596Z,00:54:41.75,3281.75,1178000,358.95,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:48:38.600Z,00:54:51.75,3291.75,1178000,357.86,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:48:48.602Z,00:55:01.75,3301.75,1178000,356.78,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:48:58.606Z,00:55:11.76,3311.76,1178000,355.70,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:49:08.609Z,00:55:21.76,3321.76,1178000,354.63,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:49:18.618Z,00:55:31.77,3331.77,1178000,353.57,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:49:28.626Z,00:55:41.78,3341.78,1178000,352.51,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:49:38.630Z,00:55:51.78,3351.78,1178000,351.45,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:49:48.636Z,00:56:01.79,3361.79,1178000,350.41,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:49:58.643Z,00:56:11.79,3371.79,1178000,349.37,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:50:08.652Z,00:56:21.80,3381.80,1178000,348.33,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:50:18.659Z,00:56:31.81,3391.81,1178000,347.31,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:50:28.662Z,00:56:41.81,3401.81,1178000,346.29,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:50:38.665Z,00:56:51.82,3411.82,1178000,345.27,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:50:48.667Z,00:57:01.82,3421.82,1178000,344.26,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:50:58.669Z,00:57:11.82,3431.82,1178000,343.26,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:51:08.672Z,00:57:21.82,3441.82,1178000,342.26,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:51:18.674Z,00:57:31.83,3451.83,1178000,341.27,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:51:28.677Z,00:57:41.83,3461.83,1178000,340.28,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:51:38.679Z,00:57:51.83,3471.83,1178000,339.30,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:51:48.681Z,00:58:01.83,3481.83,1178000,338.33,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:51:58.686Z,00:58:11.84,3491.84,1178000,337.36,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:52:08.693Z,00:58:21.85,3501.85,1178000,336.39,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:52:18.697Z,00:58:31.85,3511.85,1178000,335.44,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:52:28.705Z,00:58:41.86,3521.86,1178000,334.48,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:52:38.714Z,00:58:51.87,3531.87,1178000,333.53,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:52:48.723Z,00:59:01.87,3541.87,1178000,332.59,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:52:58.733Z,00:59:11.89,3551.89,1178000,331.65,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:53:08.735Z,00:59:21.89,3561.89,1178000,330.72,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:53:18.739Z,00:59:31.89,3571.89,1178000,329.80,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:53:28.742Z,00:59:41.89,3581.89,1178000,328.88,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:53:38.745Z,00:59:51.90,3591.90,1178000,327.96,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:53:48.748Z,01:00:01.90,3601.90,1178000,327.05,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:53:58.751Z,01:00:11.90,3611.90,1178000,326.14,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:54:08.753Z,01:00:21.91,3621.91,1178000,325.24,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:54:18.756Z,01:00:31.91,3631.91,1178000,324.35,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:54:28.760Z,01:00:41.91,3641.91,1178000,323.46,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:54:38.765Z,01:00:51.92,3651.92,1178000,322.57,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:54:48.770Z,01:01:01.92,3661.92,1178000,321.69,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:54:58.777Z,01:01:11.93,3671.93,1178000,320.81,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:55:08.780Z,01:01:21.93,3681.93,1178000,319.94,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:55:18.784Z,01:01:31.94,3691.94,1178000,319.07,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:55:28.787Z,01:01:41.94,3701.94,1178000,318.21,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:55:38.790Z,01:01:51.94,3711.94,1178000,317.35,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:55:48.792Z,01:02:01.94,3721.94,1178000,316.50,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:55:58.795Z,01:02:11.95,3731.95,1178000,315.65,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:56:08.797Z,01:02:21.95,3741.95,1178000,314.81,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:56:18.798Z,01:02:31.95,3751.95,1178000,313.97,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:56:28.800Z,01:02:41.95,3761.95,1178000,313.14,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:56:38.803Z,01:02:51.96,3771.96,1178000,312.30,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:56:48.811Z,01:03:01.96,3781.96,1178000,311.48,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:56:58.815Z,01:03:11.97,3791.97,1178000,310.66,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:57:08.818Z,01:03:21.97,3801.97,1178000,309.84,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:57:18.826Z,01:03:31.98,3811.98,1178000,309.03,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:57:28.832Z,01:03:41.98,3821.98,1178000,308.22,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:57:38.836Z,01:03:51.99,3831.99,1178000,307.41,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:57:48.841Z,01:04:01.99,3841.99,1178000,306.61,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:57:58.844Z,01:04:12.00,3852.00,1178000,305.82,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:58:08.846Z,01:04:22.00,3862.00,1178000,305.02,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:58:18.850Z,01:04:32.00,3872.00,1178000,304.24,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:58:28.852Z,01:04:42.00,3882.00,1178000,303.45,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:58:38.855Z,01:04:52.01,3892.01,1178000,302.67,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:58:48.857Z,01:05:02.01,3902.01,1178000,301.90,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:58:58.859Z,01:05:12.01,3912.01,1178000,301.12,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:59:08.862Z,01:05:22.01,3922.01,1178000,300.36,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:59:18.868Z,01:05:32.02,3932.02,1178000,299.59,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:59:28.874Z,01:05:42.03,3942.03,1178000,298.83,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:59:38.878Z,01:05:52.03,3952.03,1178000,298.07,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:59:48.883Z,01:06:02.03,3962.03,1178000,297.32,1178000,0.00,0.00,0.00,0.00
2025-09-11T08:59:58.888Z,01:06:12.04,3972.04,1178000,296.57,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:00:08.894Z,01:06:22.05,3982.05,1178000,295.83,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:00:18.898Z,01:06:32.05,3992.05,1178000,295.09,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:00:28.901Z,01:06:42.05,4002.05,1178000,294.35,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:00:38.904Z,01:06:52.06,4012.06,1178000,293.61,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:00:48.906Z,01:07:02.06,4022.06,1178000,292.88,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:00:58.908Z,01:07:12.06,4032.06,1178000,292.16,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:01:08.911Z,01:07:22.06,4042.06,1178000,291.44,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:01:18.913Z,01:07:32.07,4052.07,1178000,290.72,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:01:28.915Z,01:07:42.07,4062.07,1178000,290.00,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:01:38.917Z,01:07:52.07,4072.07,1178000,289.29,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:01:48.921Z,01:08:02.07,4082.07,1178000,288.58,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:01:58.923Z,01:08:12.07,4092.07,1178000,287.87,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:02:08.928Z,01:08:22.08,4102.08,1178000,287.17,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:02:18.931Z,01:08:32.08,4112.08,1178000,286.47,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:02:28.934Z,01:08:42.09,4122.09,1178000,285.78,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:02:38.936Z,01:08:52.09,4132.09,1178000,285.09,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:02:48.941Z,01:09:02.09,4142.09,1178000,284.40,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:02:58.946Z,01:09:12.10,4152.10,1178000,283.71,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:03:08.949Z,01:09:22.10,4162.10,1178000,283.03,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:03:18.951Z,01:09:32.10,4172.10,1178000,282.35,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:03:28.953Z,01:09:42.11,4182.11,1178000,281.68,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:03:38.955Z,01:09:52.11,4192.11,1178000,281.00,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:03:48.957Z,01:10:02.11,4202.11,1178000,280.34,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:03:58.959Z,01:10:12.11,4212.11,1178000,279.67,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:04:08.961Z,01:10:22.11,4222.11,1178000,279.01,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:04:18.964Z,01:10:32.12,4232.12,1178000,278.35,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:04:28.966Z,01:10:42.12,4242.12,1178000,277.69,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:04:38.969Z,01:10:52.12,4252.12,1178000,277.04,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:04:48.975Z,01:11:02.13,4262.13,1178000,276.39,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:04:58.981Z,01:11:12.13,4272.13,1178000,275.74,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:05:08.984Z,01:11:22.14,4282.14,1178000,275.10,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:05:18.988Z,01:11:32.14,4292.14,1178000,274.46,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:05:28.992Z,01:11:42.14,4302.14,1178000,273.82,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:05:38.996Z,01:11:52.15,4312.15,1178000,273.18,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:05:48.998Z,01:12:02.15,4322.15,1178000,272.55,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:05:59.004Z,01:12:12.16,4332.16,1178000,271.92,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:06:09.006Z,01:12:22.16,4342.16,1178000,271.29,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:06:19.009Z,01:12:32.16,4352.16,1178000,270.67,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:06:29.011Z,01:12:42.16,4362.16,1178000,270.05,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:06:39.013Z,01:12:52.17,4372.17,1178000,269.43,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:06:49.017Z,01:13:02.17,4382.17,1178000,268.82,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:06:59.020Z,01:13:12.17,4392.17,1178000,268.20,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:07:09.021Z,01:13:22.17,4402.17,1178000,267.60,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:07:19.024Z,01:13:32.18,4412.18,1178000,266.99,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:07:29.026Z,01:13:42.18,4422.18,1178000,266.38,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:07:39.028Z,01:13:52.18,4432.18,1178000,265.78,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:07:49.034Z,01:14:02.19,4442.19,1178000,265.18,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:07:59.039Z,01:14:12.19,4452.19,1178000,264.59,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:08:09.046Z,01:14:22.20,4462.20,1178000,264.00,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:08:19.050Z,01:14:32.20,4472.20,1178000,263.40,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:08:29.056Z,01:14:42.21,4482.21,1178000,262.82,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:08:39.062Z,01:14:52.21,4492.21,1178000,262.23,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:08:49.067Z,01:15:02.22,4502.22,1178000,261.65,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:08:59.070Z,01:15:12.22,4512.22,1178000,261.07,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:09:09.072Z,01:15:22.22,4522.22,1178000,260.49,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:09:19.074Z,01:15:32.23,4532.23,1178000,259.92,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:09:29.076Z,01:15:42.23,4542.23,1178000,259.34,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:09:39.079Z,01:15:52.23,4552.23,1178000,258.77,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:09:49.081Z,01:16:02.23,4562.23,1178000,258.21,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:09:59.085Z,01:16:12.24,4572.24,1178000,257.64,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:10:09.087Z,01:16:22.24,4582.24,1178000,257.08,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:10:19.092Z,01:16:32.24,4592.24,1178000,256.52,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:10:29.096Z,01:16:42.25,4602.25,1178000,255.96,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:10:39.102Z,01:16:52.25,4612.25,1178000,255.41,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:10:49.106Z,01:17:02.26,4622.26,1178000,254.85,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:10:59.109Z,01:17:12.26,4632.26,1178000,254.30,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:11:09.113Z,01:17:22.26,4642.26,1178000,253.76,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:11:19.119Z,01:17:32.27,4652.27,1178000,253.21,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:11:29.124Z,01:17:42.28,4662.28,1178000,252.67,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:11:39.129Z,01:17:52.28,4672.28,1178000,252.13,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:11:49.134Z,01:18:02.29,4682.29,1178000,251.59,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:11:59.135Z,01:18:12.29,4692.29,1178000,251.05,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:12:09.137Z,01:18:22.29,4702.29,1178000,250.52,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:12:19.139Z,01:18:32.29,4712.29,1178000,249.98,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:12:29.142Z,01:18:42.29,4722.29,1178000,249.46,1178000,0.00,0.00,0.00,0.00
2025-09-11T09:12:39.144Z,01:18:52.30,4732.30,1178000,248.93,1178000,0.00,0.00,0.00,0.00
