timestamp,elapsed-time,elapsed-seconds,inserts,overall-ips,total-documents,this-interval-ips,this-interval-latency-ms,last-10-intervals-ips,last-10-intervals-latency-ms
2025-09-18T11:21:55.208Z,02:08:03.38,7683.38,1252000,162.95,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:22:05.212Z,02:08:13.39,7693.39,1252000,162.74,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:22:15.215Z,02:08:23.39,7703.39,1252000,162.53,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:22:25.219Z,02:08:33.39,7713.39,1252000,162.32,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:22:35.226Z,02:08:43.40,7723.40,1252000,162.10,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:22:45.228Z,02:08:53.40,7733.40,1252000,161.90,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:22:55.235Z,02:09:03.41,7743.41,1252000,161.69,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:23:05.245Z,02:09:13.42,7753.42,1252000,161.48,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:23:15.251Z,02:09:23.43,7763.43,1252000,161.27,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:23:25.255Z,02:09:33.43,7773.43,1252000,161.06,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:23:35.258Z,02:09:43.43,7783.43,1252000,160.85,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:23:45.259Z,02:09:53.43,7793.43,1252000,160.65,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:23:55.262Z,02:10:03.44,7803.44,1252000,160.44,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:24:05.266Z,02:10:13.44,7813.44,1252000,160.24,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:24:15.269Z,02:10:23.44,7823.44,1252000,160.03,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:24:25.271Z,02:10:33.45,7833.45,1252000,159.83,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:24:35.274Z,02:10:43.45,7843.45,1252000,159.62,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:24:45.280Z,02:10:53.45,7853.45,1252000,159.42,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:24:55.290Z,02:11:03.46,7863.46,1252000,159.22,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:25:05.294Z,02:11:13.47,7873.47,1252000,159.02,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:25:15.296Z,02:11:23.47,7883.47,1252000,158.81,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:25:25.299Z,02:11:33.47,7893.47,1252000,158.61,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:25:35.301Z,02:11:43.48,7903.48,1252000,158.41,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:25:45.304Z,02:11:53.48,7913.48,1252000,158.21,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:25:55.308Z,02:12:03.48,7923.48,1252000,158.01,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:26:05.310Z,02:12:13.48,7933.48,1252000,157.81,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:26:15.312Z,02:12:23.49,7943.49,1252000,157.61,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:26:25.315Z,02:12:33.49,7953.49,1252000,157.42,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:26:35.317Z,02:12:43.49,7963.49,1252000,157.22,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:26:45.319Z,02:12:53.49,7973.49,1252000,157.02,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:26:55.323Z,02:13:03.50,7983.50,1252000,156.82,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:27:05.326Z,02:13:13.50,7993.50,1252000,156.63,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:27:15.328Z,02:13:23.50,8003.50,1252000,156.43,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:27:25.330Z,02:13:33.50,8013.50,1252000,156.24,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:27:35.334Z,02:13:43.51,8023.51,1252000,156.04,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:27:45.339Z,02:13:53.51,8033.51,1252000,155.85,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:27:55.343Z,02:14:03.52,8043.52,1252000,155.65,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:28:05.346Z,02:14:13.52,8053.52,1252000,155.46,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:28:15.349Z,02:14:23.52,8063.52,1252000,155.27,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:28:25.351Z,02:14:33.52,8073.52,1252000,155.07,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:28:35.357Z,02:14:43.53,8083.53,1252000,154.88,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:28:45.364Z,02:14:53.54,8093.54,1252000,154.69,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:28:55.366Z,02:15:03.54,8103.54,1252000,154.50,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:29:05.370Z,02:15:13.54,8113.54,1252000,154.31,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:29:15.376Z,02:15:23.55,8123.55,1252000,154.12,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:29:25.379Z,02:15:33.55,8133.55,1252000,153.93,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:29:35.382Z,02:15:43.56,8143.56,1252000,153.74,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:29:45.386Z,02:15:53.56,8153.56,1252000,153.55,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:29:55.389Z,02:16:03.56,8163.56,1252000,153.36,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:30:05.391Z,02:16:13.57,8173.57,1252000,153.18,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:30:15.394Z,02:16:23.57,8183.57,1252000,152.99,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:30:25.397Z,02:16:33.57,8193.57,1252000,152.80,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:30:35.399Z,02:16:43.57,8203.57,1252000,152.62,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:30:45.405Z,02:16:53.58,8213.58,1252000,152.43,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:30:55.408Z,02:17:03.58,8223.58,1252000,152.25,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:31:05.411Z,02:17:13.58,8233.58,1252000,152.06,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:31:15.415Z,02:17:23.59,8243.59,1252000,151.88,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:31:25.420Z,02:17:33.59,8253.59,1252000,151.69,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:31:35.425Z,02:17:43.60,8263.60,1252000,151.51,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:31:45.431Z,02:17:53.61,8273.61,1252000,151.32,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:31:55.439Z,02:18:03.61,8283.61,1252000,151.14,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:32:05.450Z,02:18:13.62,8293.62,1252000,150.96,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:32:15.454Z,02:18:23.63,8303.63,1252000,150.78,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:32:25.456Z,02:18:33.63,8313.63,1252000,150.60,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:32:35.459Z,02:18:43.63,8323.63,1252000,150.42,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:32:45.465Z,02:18:53.64,8333.64,1252000,150.23,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:32:55.469Z,02:19:03.64,8343.64,1252000,150.05,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:33:05.472Z,02:19:13.65,8353.65,1252000,149.87,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:33:15.476Z,02:19:23.65,8363.65,1252000,149.70,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:33:25.478Z,02:19:33.65,8373.65,1252000,149.52,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:33:35.482Z,02:19:43.66,8383.66,1252000,149.34,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:33:45.486Z,02:19:53.66,8393.66,1252000,149.16,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:33:55.488Z,02:20:03.66,8403.66,1252000,148.98,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:34:05.490Z,02:20:13.66,8413.66,1252000,148.81,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:34:15.493Z,02:20:23.67,8423.67,1252000,148.63,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:34:25.497Z,02:20:33.67,8433.67,1252000,148.45,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:34:35.501Z,02:20:43.67,8443.67,1252000,148.28,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:34:45.507Z,02:20:53.68,8453.68,1252000,148.10,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:34:55.510Z,02:21:03.68,8463.68,1252000,147.93,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:35:05.512Z,02:21:13.69,8473.69,1252000,147.75,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:35:15.515Z,02:21:23.69,8483.69,1252000,147.58,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:35:25.518Z,02:21:33.69,8493.69,1252000,147.40,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:35:35.524Z,02:21:43.70,8503.70,1252000,147.23,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:35:45.530Z,02:21:53.70,8513.70,1252000,147.06,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:35:55.532Z,02:22:03.71,8523.71,1252000,146.88,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:36:05.534Z,02:22:13.71,8533.71,1252000,146.71,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:36:15.536Z,02:22:23.71,8543.71,1252000,146.54,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:36:25.544Z,02:22:33.72,8553.72,1252000,146.37,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:36:35.550Z,02:22:43.72,8563.72,1252000,146.20,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:36:45.556Z,02:22:53.73,8573.73,1252000,146.03,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:36:55.560Z,02:23:03.73,8583.73,1252000,145.86,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:37:05.564Z,02:23:13.74,8593.74,1252000,145.69,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:37:15.566Z,02:23:23.74,8603.74,1252000,145.52,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:37:25.568Z,02:23:33.74,8613.74,1252000,145.35,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:37:35.572Z,02:23:43.75,8623.75,1252000,145.18,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:37:45.574Z,02:23:53.75,8633.75,1252000,145.01,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:37:55.577Z,02:24:03.75,8643.75,1252000,144.84,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:38:05.579Z,02:24:13.75,8653.75,1252000,144.68,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:38:15.582Z,02:24:23.76,8663.76,1252000,144.51,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:38:25.584Z,02:24:33.76,8673.76,1252000,144.34,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:38:35.588Z,02:24:43.76,8683.76,1252000,144.18,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:38:45.589Z,02:24:53.76,8693.76,1252000,144.01,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:38:55.592Z,02:25:03.77,8703.77,1252000,143.85,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:39:05.594Z,02:25:13.77,8713.77,1252000,143.68,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:39:15.597Z,02:25:23.77,8723.77,1252000,143.52,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:39:25.600Z,02:25:33.77,8733.77,1252000,143.35,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:39:35.607Z,02:25:43.78,8743.78,1252000,143.19,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:39:45.612Z,02:25:53.79,8753.79,1252000,143.02,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:39:55.613Z,02:26:03.79,8763.79,1252000,142.86,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:40:05.615Z,02:26:13.79,8773.79,1252000,142.70,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:40:15.619Z,02:26:23.79,8783.79,1252000,142.54,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:40:25.620Z,02:26:33.79,8793.79,1252000,142.37,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:40:35.623Z,02:26:43.80,8803.80,1252000,142.21,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:40:45.626Z,02:26:53.80,8813.80,1252000,142.05,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:40:55.629Z,02:27:03.80,8823.80,1252000,141.89,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:41:05.631Z,02:27:13.81,8833.81,1252000,141.73,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:41:15.633Z,02:27:23.81,8843.81,1252000,141.57,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:41:25.635Z,02:27:33.81,8853.81,1252000,141.41,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:41:35.637Z,02:27:43.81,8863.81,1252000,141.25,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:41:45.640Z,02:27:53.81,8873.81,1252000,141.09,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:41:55.644Z,02:28:03.82,8883.82,1252000,140.93,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:42:05.648Z,02:28:13.82,8893.82,1252000,140.77,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:42:15.652Z,02:28:23.83,8903.83,1252000,140.61,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:42:25.655Z,02:28:33.83,8913.83,1252000,140.46,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:42:35.657Z,02:28:43.83,8923.83,1252000,140.30,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:42:45.661Z,02:28:53.83,8933.83,1252000,140.14,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:42:55.667Z,02:29:03.84,8943.84,1252000,139.98,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:43:05.673Z,02:29:13.85,8953.85,1252000,139.83,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:43:15.677Z,02:29:23.85,8963.85,1252000,139.67,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:43:25.679Z,02:29:33.85,8973.85,1252000,139.52,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:43:35.683Z,02:29:43.86,8983.86,1252000,139.36,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:43:45.685Z,02:29:53.86,8993.86,1252000,139.21,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:43:55.689Z,02:30:03.86,9003.86,1252000,139.05,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:44:05.694Z,02:30:13.87,9013.87,1252000,138.90,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:44:15.696Z,02:30:23.87,9023.87,1252000,138.74,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:44:25.698Z,02:30:33.87,9033.87,1252000,138.59,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:44:35.700Z,02:30:43.87,9043.87,1252000,138.44,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:44:45.702Z,02:30:53.88,9053.88,1252000,138.28,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:44:55.704Z,02:31:03.88,9063.88,1252000,138.13,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:45:05.708Z,02:31:13.88,9073.88,1252000,137.98,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:45:15.710Z,02:31:23.88,9083.88,1252000,137.83,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:45:25.712Z,02:31:33.89,9093.89,1252000,137.67,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:45:35.713Z,02:31:43.89,9103.89,1252000,137.52,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:45:45.716Z,02:31:53.89,9113.89,1252000,137.37,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:45:55.718Z,02:32:03.89,9123.89,1252000,137.22,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:46:05.723Z,02:32:13.90,9133.90,1252000,137.07,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:46:15.725Z,02:32:23.90,9143.90,1252000,136.92,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:46:25.728Z,02:32:33.90,9153.90,1252000,136.77,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:46:35.729Z,02:32:43.90,9163.90,1252000,136.62,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:46:45.731Z,02:32:53.91,9173.91,1252000,136.47,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:46:55.734Z,02:33:03.91,9183.91,1252000,136.33,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:47:05.739Z,02:33:13.91,9193.91,1252000,136.18,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:47:15.744Z,02:33:23.92,9203.92,1252000,136.03,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:47:25.748Z,02:33:33.92,9213.92,1252000,135.88,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:47:35.750Z,02:33:43.92,9223.92,1252000,135.73,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:47:45.752Z,02:33:53.93,9233.93,1252000,135.59,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:47:55.754Z,02:34:03.93,9243.93,1252000,135.44,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:48:05.755Z,02:34:13.93,9253.93,1252000,135.29,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:48:15.757Z,02:34:23.93,9263.93,1252000,135.15,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:48:25.759Z,02:34:33.93,9273.93,1252000,135.00,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:48:35.763Z,02:34:43.94,9283.94,1252000,134.86,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:48:45.766Z,02:34:53.94,9293.94,1252000,134.71,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:48:55.768Z,02:35:03.94,9303.94,1252000,134.57,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:49:05.771Z,02:35:13.94,9313.94,1252000,134.42,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:49:15.774Z,02:35:23.95,9323.95,1252000,134.28,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:49:25.777Z,02:35:33.95,9333.95,1252000,134.13,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:49:35.779Z,02:35:43.95,9343.95,1252000,133.99,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:49:45.783Z,02:35:53.96,9353.96,1252000,133.85,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:49:55.787Z,02:36:03.96,9363.96,1252000,133.70,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:50:05.789Z,02:36:13.96,9373.96,1252000,133.56,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:50:15.792Z,02:36:23.97,9383.97,1252000,133.42,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:50:25.794Z,02:36:33.97,9393.97,1252000,133.28,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:50:35.798Z,02:36:43.97,9403.97,1252000,133.14,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:50:45.805Z,02:36:53.98,9413.98,1252000,132.99,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:50:55.809Z,02:37:03.98,9423.98,1252000,132.85,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:51:05.814Z,02:37:13.99,9433.99,1252000,132.71,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:51:15.815Z,02:37:23.99,9443.99,1252000,132.57,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:51:25.817Z,02:37:33.99,9453.99,1252000,132.43,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:51:35.819Z,02:37:43.99,9463.99,1252000,132.29,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:51:45.822Z,02:37:54.00,9474.00,1252000,132.15,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:51:55.825Z,02:38:04.00,9484.00,1252000,132.01,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:52:05.830Z,02:38:14.00,9494.00,1252000,131.87,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:52:15.833Z,02:38:24.01,9504.01,1252000,131.73,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:52:25.837Z,02:38:34.01,9514.01,1252000,131.60,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:52:35.840Z,02:38:44.01,9524.01,1252000,131.46,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:52:45.843Z,02:38:54.02,9534.02,1252000,131.32,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:52:55.846Z,02:39:04.02,9544.02,1252000,131.18,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:53:05.848Z,02:39:14.02,9554.02,1252000,131.04,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:53:15.850Z,02:39:24.02,9564.02,1252000,130.91,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:53:25.852Z,02:39:34.03,9574.03,1252000,130.77,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:53:35.855Z,02:39:44.03,9584.03,1252000,130.63,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:53:45.858Z,02:39:54.03,9594.03,1252000,130.50,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:53:55.862Z,02:40:04.04,9604.04,1252000,130.36,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:54:05.866Z,02:40:14.04,9614.04,1252000,130.23,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:54:15.869Z,02:40:24.04,9624.04,1252000,130.09,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:54:25.871Z,02:40:34.05,9634.05,1252000,129.96,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:54:35.873Z,02:40:44.05,9644.05,1252000,129.82,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:54:45.879Z,02:40:54.05,9654.05,1252000,129.69,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:54:55.881Z,02:41:04.06,9664.06,1252000,129.55,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:55:05.885Z,02:41:14.06,9674.06,1252000,129.42,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:55:15.887Z,02:41:24.06,9684.06,1252000,129.28,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:55:25.889Z,02:41:34.06,9694.06,1252000,129.15,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:55:35.893Z,02:41:44.07,9704.07,1252000,129.02,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:55:45.895Z,02:41:54.07,9714.07,1252000,128.89,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:55:55.899Z,02:42:04.07,9724.07,1252000,128.75,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:56:05.902Z,02:42:14.08,9734.08,1252000,128.62,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:56:15.905Z,02:42:24.08,9744.08,1252000,128.49,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:56:25.907Z,02:42:34.08,9754.08,1252000,128.36,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:56:35.909Z,02:42:44.08,9764.08,1252000,128.23,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:56:45.912Z,02:42:54.09,9774.09,1252000,128.09,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:56:55.917Z,02:43:04.09,9784.09,1252000,127.96,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:57:05.923Z,02:43:14.10,9794.10,1252000,127.83,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:57:15.926Z,02:43:24.10,9804.10,1252000,127.70,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:57:25.928Z,02:43:34.10,9814.10,1252000,127.57,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:57:35.930Z,02:43:44.10,9824.10,1252000,127.44,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:57:45.934Z,02:43:54.11,9834.11,1252000,127.31,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:57:55.936Z,02:44:04.11,9844.11,1252000,127.18,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:58:05.941Z,02:44:14.12,9854.12,1252000,127.05,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:58:15.944Z,02:44:24.12,9864.12,1252000,126.92,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:58:25.947Z,02:44:34.12,9874.12,1252000,126.80,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:58:35.950Z,02:44:44.12,9884.12,1252000,126.67,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:58:45.951Z,02:44:54.13,9894.13,1252000,126.54,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:58:55.956Z,02:45:04.13,9904.13,1252000,126.41,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:59:05.959Z,02:45:14.13,9914.13,1252000,126.28,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:59:15.962Z,02:45:24.14,9924.14,1252000,126.16,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:59:25.965Z,02:45:34.14,9934.14,1252000,126.03,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:59:35.967Z,02:45:44.14,9944.14,1252000,125.90,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:59:45.970Z,02:45:54.14,9954.14,1252000,125.78,1252000,0.00,0.00,0.00,0.00
2025-09-18T11:59:55.972Z,02:46:04.15,9964.15,1252000,125.65,1252000,0.00,0.00,0.00,0.00
2025-09-18T12:00:05.973Z,02:46:14.15,9974.15,1252000,125.52,1252000,0.00,0.00,0.00,0.00
2025-09-18T12:00:15.976Z,02:46:24.15,9984.15,1252000,125.40,1252000,0.00,0.00,0.00,0.00
2025-09-18T12:00:25.982Z,02:46:34.16,9994.16,1252000,125.27,1252000,0.00,0.00,0.00,0.00
2025-09-18T12:00:35.985Z,02:46:44.16,10004.16,1252000,125.15,1252000,0.00,0.00,0.00,0.00
2025-09-18T12:00:45.987Z,02:46:54.16,10014.16,1252000,125.02,1252000,0.00,0.00,0.00,0.00
2025-09-18T12:00:55.990Z,02:47:04.16,10024.16,1252000,124.90,1252000,0.00,0.00,0.00,0.00
2025-09-18T12:01:05.994Z,02:47:14.17,10034.17,1252000,124.77,1252000,0.00,0.00,0.00,0.00
2025-09-18T12:01:15.996Z,02:47:24.17,10044.17,1252000,124.65,1252000,0.00,0.00,0.00,0.00
2025-09-18T12:01:25.999Z,02:47:34.17,10054.17,1252000,124.53,1252000,0.00,0.00,0.00,0.00
2025-09-18T12:01:36.001Z,02:47:44.18,10064.18,1252000,124.40,1252000,0.00,0.00,0.00,0.00
2025-09-18T12:01:46.003Z,02:47:54.18,10074.18,1252000,124.28,1252000,0.00,0.00,0.00,0.00
